pageid,title
698,ma Mijama
10093,ma Mijanma
6729,ma Mina Selasi
2007,ma Minesota
4320,ma Minisota
2309,ma Mintana
2299,ma Mintano
2284,ma Misikan
2872,ma Misikin
2285,ma Misisipi
2286,ma Misuwi
1215,ma Molosija
1216,ma Monako
269,ma Monko
267,ma Monkolu
2405,ma Monku
7122,ma Monsela
3343,ma Monsewa
2608,ma Montana
7132,ma Mosanpi
2187,ma Mosanpiki
1217,ma Mosijo
1662,ma Motowa
3294,ma Mowisi
5629,ma Mulija
7700,ma Mulitanija
3431,ma Mulitanja
10131,ma Musija
4087,ma Nala
826,ma Nalo
2355,ma Namipija
2801,ma Napejo
7114,ma Napijo
505,ma Naselija
1218,ma Nawala
1757,ma Nena Pimeja
1219,ma Nepa
2888,ma Nepaka
4310,ma Nepalu
3127,ma Netalan
1220,ma Netelan
5477,ma Newata
392,ma Nijon
2684,ma Niju Sato Weli
1221,ma Nikalawa
9091,ma Ninsa
6344,ma Nipali
393,ma Nipon
2527,ma Nise
2889,ma Niwata
4312,ma Nokan Wepalen
3361,ma Nokawelana
2906,ma Nokawolana
2791,ma Nokawolina
2391,ma Nokewalana
2846,ma Nokija
6888,ma Nolin Wesepalen
2658,ma Noman
2659,ma Nomansi
2870,ma Northern Territory
1139,ma Nosamelika
1222,ma Nosiki
2743,ma Nosiso
2891,ma Notakota
3181,ma Nowa Sema
10011,ma Nowatowekon
2869,ma Nowe Tewi
2871,ma Nowetelitoli
2697,ma Nujo
2896,ma Nujo suli
2852,ma Numesiko
3389,ma Nunanu
1223,ma Nupansuwi
2897,ma Nusesi
614,ma Nusilan
2899,ma Nuwanse
4194,ma Nuwe Kaletoni
2805,ma Okajoma
3938,ma Okan
9879,ma Okato
3195,ma Okawito
8984,ma Okinawa
4221,ma Okito
7305,ma Okon
1701,ma Omanije
1224,ma Ometepe
2329,ma Omun
1154,ma Onkon
4080,ma Onsu
3185,ma Ontula
606,ma Opeki
609,ma Opekitan
2802,ma Opi
9092,ma Opomonko
870,ma Osalasi
613,ma Osejanija
73,ma Oselija
7635,ma Osuman
1669,ma Osumanije
1225,ma Osumanli
3364,ma Otalan
9154,ma Otawa
4726,ma Otawan
5454,ma Otejalowa
263,ma Owajo
1226,ma Owekan
9889,ma Pajama
2930,ma Pajan
1227,ma Pakisan
5619,ma Pakitan
804,ma Pala
6747,ma Pala pi ma Pasiju
9238,ma Palakawi
788,ma Palan
6739,ma Palana
5715,ma Palani
2350,ma Palasin
1229,ma Palata
6465,ma Palata en ma Pakisan li utala lon tenpo sike nanpa 2025
1228,ma Palawa
6839,ma Palawipa
787,ma Palen
2387,ma Palesin
2645,ma Panama
1230,ma Panla
7050,ma Panla pi kama suno
4291,ma Panla pi weka suno
2290,ma Pansapi
1231,ma Pantelen
5635,ma Papeta
3351,ma Papeto
1232,ma Papuwanijukini
5625,ma Papuwanjukini
2320,ma Pasi
3934,ma Pasiju
1233,ma Pasila
151,ma Pasileja Loma
6841,ma Paten Wetenpu
6730,ma Paten Witenpe
2153,ma Pawa Opama
3162,ma Pawama
6733,ma Pawija
5903,ma Pe
2936,ma Pejen
5883,ma Pela
5626,ma Pela(kon ante)
7752,ma Pela(ma lawa)
5981,ma Pela(ma pi ma Malasija)
7760,ma Pela (ma lawa)
5627,ma Pela pi ma Malasija
1234,ma Pelalusi
2641,ma Peli
2794,ma Pelise
1235,ma Pelu
6002,ma Pelu (kon ante)
9556,ma Pemen
6849,ma Penalin
6740,ma Penanpuku
2633,ma Penen
1236,ma Penesuwela
2632,ma Penin
2281,ma Pensiwenija
2277,ma Pensiwenja
1667,ma Pesalapija
3314,ma Pesija
1237,ma Pesije
10151,ma Pesin
1748,ma Peson
3306,ma Petoliko
2566,ma Pewi
2562,ma Pewija
7306,ma Pija
6876,ma Pijawi
5356,ma Pijemonte
1238,ma Pilipina
1239,ma Pilisin
6812,ma Pilisin en ma Isale li utala
1790,ma Pinesowi
2298,ma Pisaja
2345,ma Pisansi
2954,ma Pisi
3442,ma Pisi lon ma Kanata
2894,ma Pisi pi ma Kanata
2682,ma Pisi pi ma Wasinton pi ma Mewika
790,ma Piten
659,ma Piten suli
1240,ma Po
1241,ma Pojola
1242,ma Pokasi
2335,ma Pokulan
468,ma Polan
2563,ma Poli
1243,ma Polipija
4547,ma Pomose
4550,ma Pomose pini
6653,ma Ponejo
1244,ma Posan
4459,ma Posen
7316,ma Posinponko
469,ma Posuka
3346,ma Posuwana
1246,ma Potuke
4283,ma Powi
4278,ma Powija
1247,ma Powita
6953,ma Pukijen
2617,ma Pukina Paso
2616,ma Pukinapaso
10035,ma Pula
6033,ma Pulan
4340,ma Pulija
2637,ma Pulunsi
6345,ma Punawi
786,ma Pune
706,ma Putan
9336,ma Puwenosale
4759,ma Sajawari
627,ma Sajusi
3187,ma Saka
871,ma Sakakasija
3246,ma Sakalin
7311,ma Sakan
3757,ma Sakasuwan
3363,ma Sakawelana
2908,ma Sakawolana
1248,ma Sakewalana
6771,ma Sala pi pini suno
2804,ma Salaki
5980,ma Salawa
3527,ma Salawi
6028,ma Salen
5630,ma Salo
2506,ma Salutenija
1895,ma Samalino
2436,ma Sameka
3028,ma Samowa
10137,ma San Malino
6718,ma San Palu
10187,ma San Pisipu
7105,ma Sanja
1896,ma Sanmalino
2619,ma Sanpija
6846,ma Sansun
6749,ma Santa Katalina
3524,ma Santapiken
2845,ma Santome en ma Pinsipe
4211,ma Sapi
1891,ma Sasali
7307,ma Sasika
2474,ma Sasinija
6440,ma Sasinja
3366,ma Satakota
4210,ma Satanu
2909,ma Sate
5359,ma Satenja
3811,ma Sato Oselija
2026,ma Sato Sutan
3893,ma Satome en ma Pinsipe
3506,ma Satomejepinsipe
2685,ma Satoselija
1249,ma Sauti
3925,ma Sawala
3380,ma Sawasi
3344,ma Sawato
610,ma Saweki
7104,ma Sawina
809,ma Sawusi
6742,ma Sejala
1250,ma Seki
1661,ma Seki-Lowenki
2242,ma Sekija
6030,ma Sekijan
1251,ma Sekolowenko
2210,ma Seneka
432,ma Sensa
2648,ma Sentewojamelika
3552,ma Sentowamelika
5513,ma Sepoka
3526,ma Sese
7131,ma Sesele
274,ma Sesesele
7503,ma Sesesele li kipisi
6881,ma Sesipi
2686,ma Seta Oselija
1252,ma Setapika
1208,ma Sewenamaketonija
6651,ma Si Wijaja
6096,ma Si Wisaja
6138,ma Sijansi
10070,ma Sijapa
2589,ma Sijate
3293,ma Sijela Lijon
3206,ma Sijela Te Puweko
3856,ma Sijela te Puweko
3292,ma Sijelalijon
8942,ma Sikako
7556,ma Sikije
603,ma Sikimen
604,ma Sikimenisan
607,ma Sikimenitan
5415,ma Siko
6034,ma Sikon
3277,ma Silan
1253,ma Sile
1281,ma Silo
812,ma Simolete
6400,ma Sin
6401,ma Sin pi kulupu Mansu
1835,ma Sina
1755,ma Sinakola
7116,ma Sine
3435,ma Sinita en ma Topeko
3531,ma Sinitatopeko
1255,ma Sinkapo
1254,ma Sinkapu
3390,ma Sinkapula
9145,ma Sinkijan
2407,ma Sinpapuwe
4072,ma Sipa
7563,ma Sipata
1256,ma Sipe
4342,ma Sipi
5551,ma Sipil
3523,ma Sipusi
5534,ma Sisan
260,ma Sisi
1285,ma Sisi pi jan ala
6734,ma Sisilija
4076,ma Sisujoka
4137,ma Sisuwoka
10078,ma Siwawa
789,ma Siweji
785,ma Siwewi
2692,ma So Sutan
2009,ma Somalija
2628,ma Somalilan
190,ma Sonko
5562,ma Sonko (kon ante)
5581,ma Sonko (nimi sama)
6527,ma Sonko li lawa e ken kepeken pi lipu ilo
5567,ma Sonwalanminkonwako
10140,ma Sonwalenminkoneko
5520,ma Sonwaminko
6817,ma Sonwaminko lon tenpo pi ma suli
1257,ma Sopisi
1258,ma Sosa
222,ma Soson
386,ma Soson (tenpo pini)
5814,ma Soson seli
4721,ma Sotakowi
1259,ma Sowet Junijen
5458,ma Sukoka
1260,ma Sukosi
1140,ma Sulamelika
1262,ma Sulija
1261,ma Suliname
1671,ma Suliya
10043,ma Sumata
6652,ma Sumatela
1263,ma Sumi
4209,ma Supe
2381,ma Supo
808,ma Susi
2631,ma Susi Sutan
3097,ma Sutamelika
1947,ma Sutan
2180,ma Sutan pi teje suno
2025,ma Sutan seli
3525,ma Sutu
1245,ma Suwana
589,ma Suwasi
5384,ma Suwisela
3260,ma Tajome
669,ma Tamenija
7121,ma Taminika
2518,ma Tani
1913,ma Tansanija
1663,ma Tansi
2301,ma Tapa
6405,ma Tasin
1264,ma Tata
1280,ma Tatasan
1265,ma Tawan
3828,ma Tawansinsuju
3829,ma Tawasinsuju
1266,ma Tawi
4161,ma Tawisi
2786,ma Tekasa
2292,ma Tela
2581,ma Telawe
3936,ma Telawija
2980,ma Temole
4723,ma Tenasi
1267,ma Tenesi
5416,ma Tensino Ato Asite
5417,ma Tensino Sisiko
1268,ma Tesa
3239,ma Tiela te Pueko
3240,ma Tijela te Puweko
3261,ma Tijomi
1269,ma Tikimenitan
4088,ma Tipa
1270,ma Toja
6890,ma Tokana
6883,ma Tokansin
4081,ma Tokijo
2643,ma Toko
3304,ma Tominika
9346,ma Tominika pi ma tomo Santo Tominko
3568,ma Tominika pi ma tomo Santo Tomino
9345,ma Tominika pi wile jan
3342,ma Tona
33,ma Tosi
5769,ma Tosi Nasi
5755,ma Tosi lon poka pi kama suno
5760,ma Tosi lon poka pi weka suno
6403,ma Tosi pi kulupu lawa Nasi
5758,ma Tosi pi open suno
5759,ma Tosi pi pini suno
6151,ma Tosi pi poka lete
577,ma Tosiki
578,ma Tosikiton
4296,ma Totoli
3155,ma Towano
154,ma Tuki
3061,ma Tukije
8862,ma Tukimen
705,ma Tuku
10102,ma Tulanko
2406,ma Tunisi
9511,ma Tuwa
6354,ma Tuwi Tona
3305,ma Tuwinita en ma Topeko
5640,ma Ujakulu
2031,ma Ukanta
3229,ma Ukata
1271,ma Ukawina
9239,ma Ulukawi
1272,ma Uluwa
1273,ma Uman
5881,ma Unan
5493,ma Upe
2638,ma Upulunsi
1274,ma Usali
5901,ma Usan
2796,ma Utah
6146,ma Utopija
1276,ma Utun
2360,ma Wajomin
2670,ma Wala Wala pi ma Wasinton pi ma Mewika
5349,ma Waletasota
5352,ma Waleto
10106,ma Wanakuwato
2654,ma Wasikano
4725,ma Wasintan
2570,ma Wasinton
5354,ma Watuta
10185,ma Weliki Nokolo
3700,ma Wemon
5445,ma Weneto
3168,ma Wenpa
1988,ma Wensa
4139,ma Wesa Oselija
2856,ma Wesan Oselija
2901,ma Wesinja
5518,ma Wewesinja
1278,ma Wije
2929,ma Wikansen
2933,ma Wikonsin
1700,ma Wisansi
3912,ma Wisinja
2688,ma Witowija
2797,ma Wyoming
2839,ma Yellowstone
256,ma ale
3636,"ma ale, toki!"
3612,ma ale meso
257,ma ali
2486,ma anpa ike
1822,ma ante
6445,ma esun pi jan monsuta Kolin
7754,ma ili Tokana
6318,ma insa pi jan ike lon ma tomo Mantale
3365,ma kipisi
7083,ma kipisi Alijana
7048,ma kipisi Alunasa
7047,ma kipisi Anta
9943,ma kipisi Ase
7084,ma kipisi Imasa
6069,ma kipisi Junan
7088,ma kipisi Kanataka
599,ma kipisi Kasa
7099,ma kipisi Kelalan
10010,ma kipisi Kenesi
6719,ma kipisi Kiju Si Sanelu
2585,ma kipisi Kin
7082,ma kipisi Koni
1177,ma kipisi Konton
1734,ma kipisi Kusala
3474,ma kipisi Lasatan
6039,ma kipisi Lusen
7226,ma kipisi Majalasa
7225,ma kipisi Mateja
9924,ma kipisi Nujo
7052,ma kipisi Okon
6148,ma kipisi Palata
10040,ma kipisi Pankulu
5483,ma kipisi Pela
5896,ma kipisi Pen
7080,ma kipisi Pija
5482,ma kipisi Pulan
7085,ma kipisi Sakan
5536,ma kipisi Salan
5779,ma kipisi Salawa
6694,ma kipisi San Palu
4494,ma kipisi Sasali
7081,ma kipisi Sasika
10006,ma kipisi Seli
4552,ma kipisi Sukowa
9899,ma kipisi Upe
9825,ma kipisi Walawala
5991,ma kipisi Wali
9808,ma kipisi lawa pi ma Pasiju
9797,ma kipisi pi ma Epanja
2835,ma kipisi pi ma Inli
9925,ma kipisi pi ma Mewika
9839,ma kipsii Pela
1787,ma lawa
4496,ma lawa Katula
7467,ma lawa Kolasun
4066,ma lawa Pokota
2248,ma lawa lili musi
2189,ma lawa suli
2275,ma lawa suli Piten
9540,ma lawa suli Sin
3625,ma lawa suli Tuki
672,ma lili
9781,ma lili Alijana
9816,ma lili Alunasa
6337,ma lili Ano
9786,ma lili Anta
10245,ma lili Awawi
6329,ma lili Ewa
6684,ma lili Iju
9773,ma lili Imasa
6075,ma lili Inan
9778,ma lili Junan
6340,ma lili Kajo
6326,ma lili Kajolawe
9785,ma lili Kanataka
4166,ma lili Kankalu
2728,ma lili Kasa
10252,ma lili Kawawi
9771,ma lili Kelalan
6139,ma lili Kijansi
9774,ma lili Kiju Si Sanelu
2586,ma lili Kin
9817,ma lili Koni
9788,ma lili Kusala
10254,ma lili Lanawi
7087,ma lili Lasasan
9779,ma lili Lasatan
6334,ma lili Lipuka
5387,ma lili Lonpasija
5391,ma lili Lonpateja
1279,ma lili Loto lon ma Losi
5389,ma lili Lunpasija
9790,ma lili Lusen
9769,ma lili Majalasa
7230,ma lili Masija
9770,ma lili Mateja
7229,ma lili Mawalasa
10250,ma lili Mawi
10253,ma lili Molota
7757,ma lili Monako
10255,ma lili Nija
6551,ma lili Nijuwapojo
6543,ma lili Nijuwatoputapu
6336,ma lili Nomuka
4160,ma lili Nopa
9077,ma lili Nujo
9772,ma lili Okon
10251,ma lili Owaju
2288,ma lili Pansapi
9838,ma lili Pela
9789,ma lili Pen
9783,ma lili Pija
5357,ma lili Pijemonte
796,ma lili Ponejo
7051,ma lili Posinponko
6335,ma lili Powa
9776,ma lili Pulan
9784,ma lili Sakan
9836,ma lili Salan
9840,ma lili Salawa
7758,ma lili San Malino
9775,ma lili San Palu
8653,ma lili Sanpansiko
9787,ma lili Sasali
9782,ma lili Sasika
5361,ma lili Sasinja
5360,ma lili Satenja
9051,ma lili Sawa
3278,ma lili Selanto
9093,ma lili Sijansi
9094,ma lili Sikon
4675,ma lili Silo
9780,ma lili Sukowa
8925,ma lili Sukowo
6649,ma lili Sumata
6555,ma lili Tapawi
2847,ma lili Tata
4674,ma lili Tilo
1282,ma lili Tilol
6332,ma lili Tonatapu
6339,ma lili Topuwa
5803,ma lili Unan
9768,ma lili Upe
5992,ma lili Wale
5351,ma lili Waletasota
5353,ma lili Waleto
9777,ma lili Wali
7759,ma lili Wasikano
5355,ma lili Watuta
5447,ma lili Weneto
6338,ma lili Wija
2413,ma lili lawa
6880,ma lili lawa pi ma Pasiju
5404,ma lili lon ma Italija
10247,ma lili pi ma Awawi
1894,ma lili pi ma Epanja
9791,ma lili pi ma Inli
5383,ma lili pi ma Italija
2695,ma lili pi ma Mewika
8986,ma lili pi nasin Provincia lon ma Italija
8985,ma lili pi nasin Regione lon ma Italija
2831,ma lon poka pi sike kipisi kasi
2873,ma lon poka pi sike tu kasi
662,ma lon poka telo
2526,ma lon poka telo ala
696,ma lon telo
3609,ma meso
3608,ma meso pi jan Tokin
8860,ma mi
3268,ma moli
8917,ma mun
1284,ma nanpa
6911,ma nena Pusi
2552,ma noka
3225,ma palisa Alapi
9940,ma palisa Anatolu
3224,ma palisa Jukatan
10138,ma palisa Kasa
1788,ma palisa lon poka telo
1351,ma palisa pi ma Anku pi ma Soson
7046,ma palisa pi ma Soson pi ma Anku
6659,ma palisa pi pilin pona
8999,ma pi jan ala Sisi
1286,ma pi kasi suli
2842,ma pi kiwen jelo
6134,ma pi kulupu Sensine
6956,ma pi lawa Piko
1287,ma pi lon telo
1805,ma pi poka ale telo
3266,ma pi telo lili
3194,ma pona
58,ma pona pi toki pona
2359,ma seli
4329,ma seli pi telo ala
1863,ma sewi
2691,ma sewi Ululu
803,ma sewi pona
656,ma sike Tela
661,ma sike telo
4099,ma sona
6067,ma sona Sensa
1783,ma suli
7764,ma suli Amelika
520,ma suli Elopa
2233,ma suli Kinlan
2356,ma suli Loma
3821,ma suli Loma sewi
9947,ma suli Monko
2454,ma suli Osoman
6036,ma suli seli
9766,ma suli wan
9034,ma telo
9858,ma telo Ano
9826,ma telo Ewa
9876,ma telo Iju
6685,ma telo Ju
9859,ma telo Kajo
9877,ma telo Kajolawe
7001,ma telo Kalimantan
9810,ma telo Kankalu
9860,ma telo Lipuka
9861,ma telo Nijuwapojo
9862,ma telo Nijuwatoputapu
9863,ma telo Nomuka
9811,ma telo Nopa
7658,ma telo Nosensina
6898,ma telo Nosensine
797,ma telo Pela
9878,ma telo Ponejo
9864,ma telo Powa
9767,ma telo Sawa
9401,ma telo Sensine lete
6650,ma telo Sumala
9849,ma telo Sumata
9865,ma telo Tapawi
9828,ma telo Tonatapu
9866,ma telo Topuwa
9867,ma telo Wija
3137,ma telo linja Misisipi
2190,ma tenpo
1288,ma tomo
9486,ma tomo A Noje
9431,ma tomo Akanke
7424,ma tomo Aken
4433,ma tomo Akuleli
4110,ma tomo Alanta
1289,ma tomo Aloseta
6410,ma tomo Aman
357,ma tomo Amasan
4374,ma tomo Ankala
2661,ma tomo Ankaloja
10222,ma tomo Anlisa
1290,ma tomo Anpu
9487,ma tomo Ansetan
4380,ma tomo Antalija
1292,ma tomo Apeja
7218,ma tomo Apejal
1293,ma tomo Apin
3649,ma tomo Asatana
9944,ma tomo Ase
7091,ma tomo Asin
1294,ma tomo Asina
4526,ma tomo Asuwa
4527,ma tomo Asuwu
3451,ma tomo Atele
3736,ma tomo Atope
2862,ma tomo Breinigerberg
2764,ma tomo Byzantium
2763,ma tomo Constantinople
3064,ma tomo Davao
2887,ma tomo Desa
3145,ma tomo Eko
3445,ma tomo Enpapane
3971,ma tomo Epanwi
2339,ma tomo Ewipe
2819,ma tomo Inanka
3170,ma tomo Ino
1297,ma tomo Inopoli
1298,ma tomo Insen
3968,ma tomo Insijenapoli
5543,ma tomo Ipo
2814,ma tomo Isaka
2349,ma tomo Isanpu
2346,ma tomo Istanbul
4375,ma tomo Isumi
2347,ma tomo Itanpu
8916,ma tomo Iwanowa
8921,ma tomo Iwanowo
6545,ma tomo Iwipo
6306,ma tomo Ja Noje
3763,ma tomo Jajipu
3449,ma tomo Jalen
1299,ma tomo Jelusalawin
2382,ma tomo Jelusalem
2721,ma tomo Jelusalen
9746,ma tomo Jokowama
4298,ma tomo Jonako
4401,ma tomo Kajali
2809,ma tomo Kajela
2820,ma tomo Kajila
6916,ma tomo Kala Kansa
4322,ma tomo Kalama lon ma Wasinton
3773,ma tomo Kalasi
1300,ma tomo Kalatanjaso
1826,ma tomo Kalatanjasol
1301,ma tomo Kalatanjasor
2510,ma tomo Kalijali
7520,ma tomo Kanapu
6918,ma tomo Kanpa
3348,ma tomo Kanpala
2858,ma tomo Kanpela
3416,ma tomo Kansu
2886,ma tomo Kape
5462,ma tomo Kaponasa
7747,ma tomo Kapu
10145,ma tomo Kasa
8959,ma tomo Kasanota
1302,ma tomo Kasi
7519,ma tomo Kasijanaka
9974,ma tomo Kaso
4404,ma tomo Katetu
6912,ma tomo Keli
3904,ma tomo Kelu
2662,ma tomo Ken
1303,ma tomo Kenta
4545,ma tomo Keson
2815,ma tomo Kijewo
1305,ma tomo Kijoto
1304,ma tomo Kiju
2876,ma tomo Kiju Si Sanelu
3774,ma tomo Kinsasa
3765,ma tomo Kokata
9481,ma tomo Kokusi
5615,ma tomo Kolalunpo
4215,ma tomo Kolanpa
1306,ma tomo Kolon
4216,ma tomo Kolonpi
7592,ma tomo Konija
4383,ma tomo Konja
2348,ma tomo Konsansinopoli
8950,ma tomo Kowowa
6832,ma tomo Kula Lunpa
4299,ma tomo Kulajosi
5561,ma tomo Kulalunpa
9523,ma tomo Kunte
1307,ma tomo Kutowe
9976,ma tomo Kuwalalunpu
3089,ma tomo Kuwi
9003,ma tomo Lamatakan
6101,ma tomo Lansin
1308,ma tomo Lantan
1309,ma tomo Lanten
10248,ma tomo Lekapi
3864,ma tomo Lekawi
3433,ma tomo Lekenpu
6301,ma tomo Leli
2613,ma tomo Leninka
10018,ma tomo Lensin
9427,ma tomo Lesepu
1348,ma tomo Lete
5887,ma tomo Lijojan
3026,ma tomo Lijon
6679,ma tomo Liju
2877,ma tomo Liju-Sisa-Nelu
3854,ma tomo Liju Si Sanelu
1310,ma tomo Lika
5481,ma tomo Lilijan
5898,ma tomo Lilin
7763,ma tomo Lilonwe
3443,ma tomo Lima
436,ma tomo Linsupin
3851,ma tomo Lipowa
10182,ma tomo Liteli
1311,ma tomo Litowe
3787,ma tomo Liwepu
262,ma tomo Loma
1312,ma tomo Lontan
3611,ma tomo Lonton
3446,ma tomo Lopanpa
2885,ma tomo Losansele
1668,ma tomo Lunten
3520,ma tomo Lusepu
2010,ma tomo Maka
10265,ma tomo Makalu
4142,ma tomo Makasa
10023,ma tomo Makina
9478,ma tomo Makuwa
4377,ma tomo Malasija
6727,ma tomo Malijon
3720,ma tomo Malijon Ilino
1313,ma tomo Manila
4376,ma tomo Manisa
2837,ma tomo Mansese
6161,ma tomo Mantale
7568,ma tomo Mase
3367,ma tomo Maseje
2438,ma tomo Masi
1314,ma tomo Masin
2157,ma tomo Masu Pisu
3331,ma tomo Mateli
1317,ma tomo Mawa
2011,ma tomo Meka
3091,ma tomo Mesiko
3719,ma tomo Mewijon
343,ma tomo Mikene
2505,ma tomo Milano
1316,ma tomo Minke
1315,ma tomo Minsen
2398,ma tomo Minsk
1945,ma tomo Mokuwa
3762,ma tomo Monkela
5774,ma tomo Montepitejo
2807,ma tomo Munpa
7228,ma tomo Munpawi
7227,ma tomo Munpi
2812,ma tomo Munsen
6359,ma tomo Muwa
6750,ma tomo Najopi
3447,ma tomo Nakeso
4084,ma tomo Nakoja
4079,ma tomo Nala
3776,ma tomo Nalopi
6102,ma tomo Nansin
2511,ma tomo Napoli
5634,ma tomo Nelumu
6300,ma tomo Nepito
9437,ma tomo Nisinokolo
7216,ma tomo Notuwiku
8952,ma tomo Nowasipi
6192,ma tomo Nowi
351,ma tomo Nu-Joko
251,ma tomo Nujo
4548,ma tomo Nukolo
6558,ma tomo Nukuwalopa
1318,ma tomo Nuwewen
7701,ma tomo O Si Min
3974,ma tomo Okape
2590,ma tomo Olinpija
3387,ma tomo Omun
7547,ma tomo On
1319,ma tomo Onkon
10239,ma tomo Onolulu
3448,ma tomo Opa
4479,ma tomo Opija
6255,ma tomo Opo
1320,ma tomo Osaka
7702,ma tomo Osimin
2900,ma tomo Osin
9155,ma tomo Otawa
3496,ma tomo Paja
6923,ma tomo Pakan Tatu
3438,ma tomo Pakata
3436,ma tomo Paketa
1946,ma tomo Paki
2460,ma tomo Paku
3532,ma tomo Palan
6546,ma tomo Palewa
6915,ma tomo Pali Punta
3444,ma tomo Panama
6313,ma tomo Panko
10041,ma tomo Pankulu
1321,ma tomo Panpu
4327,ma tomo Panpuwa
4396,ma tomo Panta Seli Pekawan
1322,ma tomo Papasi Pon
2627,ma tomo Papili
2578,ma tomo Papilin
4268,ma tomo Papilon
339,ma tomo Paselona
3270,ma tomo Pasilija
1323,ma tomo Pasisanke
9587,ma tomo Patan
9467,ma tomo Patu
6913,ma tomo Patu Kasa
1324,ma tomo Peken
502,ma tomo Pelin
3461,ma tomo Pelinsan
2813,ma tomo Pelu
7219,ma tomo Pelu (ma Lunan)
8876,ma tomo Pelu (ma Lunpan)
5714,ma tomo Pelu pi ma Lunpan
2996,ma tomo Peminen
1325,ma tomo Pen
7113,ma tomo Penkalulu
5783,ma tomo Pepin
1326,ma tomo Pesin
2142,ma tomo Petepu
1328,ma tomo Pijenijan
1329,ma tomo Pijenjan
1330,ma tomo Pijonjan
6957,ma tomo Piko
2338,ma tomo Pilatepija
6891,ma tomo Pilense
4313,ma tomo Pilepe
6887,ma tomo Pilewe
5763,ma tomo Pinli
2337,ma tomo Pipe
2836,ma tomo Pisole
3582,ma tomo Pokala
3769,ma tomo Pokota
1331,ma tomo Polan
4378,ma tomo Polu
562,ma tomo Pon
1332,ma tomo Ponjan
1333,ma tomo Pono
7194,ma tomo Ponpe
4186,ma tomo Ponpewi
4386,ma tomo Poson
9455,ma tomo Potalesa
4390,ma tomo Poten
3969,ma tomo Powejen
4381,ma tomo Pusa
4388,ma tomo Pusan
1334,ma tomo Puse
1691,ma tomo Puseli
4207,ma tomo Putape
3360,ma tomo Puwenosale
3475,ma tomo Sajepu
8927,ma tomo Sakamento
4085,ma tomo Sakamijala
1335,ma tomo Sakata
4300,ma tomo Sakawiminato
7703,ma tomo Sakon
1336,ma tomo Salajepo
1337,ma tomo Salajewo
2270,ma tomo Salakosa
9479,ma tomo San-Pisipu
3767,ma tomo San Palu
8253,ma tomo San Pansiko
2810,ma tomo Sane
6751,ma tomo Sanjose lon ma Kosalika
2726,ma tomo Sanka Pisipu
2647,ma tomo Sankose
4398,ma tomo Sanli
3814,ma tomo Sanpansiko
2849,ma tomo Sanpetepu
2206,ma tomo Sanpisepu
1327,ma tomo Sanpisipu
4382,ma tomo Sansun
3599,ma tomo Sanwelepusukuwinkisikokelekuwelentolopusulantasilijokokokoko
3972,ma tomo Sapen
1338,ma tomo Sapolo
3755,ma tomo Sasantan
4074,ma tomo Satama
7594,ma tomo Sawato
3132,ma tomo Sawe
7518,ma tomo Selakela
6922,ma tomo Seli Ikanta
6919,ma tomo Seli Mansun
10141,ma tomo Sen Inka
3886,ma tomo Sene
9985,ma tomo Seninka
7073,ma tomo Sensen
4077,ma tomo Senta
4717,ma tomo Sepu
4549,ma tomo Sesin
7145,ma tomo Sewelopaka
6325,ma tomo Sidones
4151,ma tomo Sijan
4379,ma tomo Sijapaku
9162,ma tomo Sijate
7705,ma tomo Sijato
3723,ma tomo Sikako
3347,ma tomo Sini
5456,ma tomo Sinkapo
4073,ma tomo Sipa
9160,ma tomo Sisi
4502,ma tomo Sisujoka
4075,ma tomo Sisuwoka
1339,ma tomo Sitone
434,ma tomo Sokon
9469,ma tomo Sokopalu
1340,ma tomo Solu
6847,ma tomo Sona
7112,ma tomo Sowanepu
7217,ma tomo Sowanten
4551,ma tomo Sukowa
5805,ma tomo Sukowo
6216,ma tomo Sutoku
8711,ma tomo Ta Nan
3772,ma tomo Taka
2664,ma tomo Takoma
4481,ma tomo Talanowa
4092,ma tomo Talapulusi
7414,ma tomo Talesalan
3771,ma tomo Tamaku
4546,ma tomo Tan
6920,ma tomo Tanson Malin
2300,ma tomo Tapa
6917,ma tomo Tapa (ma Malasija)
3146,ma tomo Tapaja
3414,ma tomo Tapaju
6447,ma tomo Tape
6914,ma tomo Tapin
3404,ma tomo Tapu
3766,ma tomo Telan
4480,ma tomo Telanowa
8814,ma tomo Telapi
8810,ma tomo Telawi
3149,ma tomo Teli
4235,ma tomo Teli sin
6921,ma tomo Telu Intan
10143,ma tomo Ten Ake
3655,ma tomo Tenake
4493,ma tomo Tenpijo Pasanja
5535,ma tomo Tensin
1341,ma tomo Tentemonte
6680,ma tomo Tenwa
1296,ma tomo Tesa
4337,ma tomo Tesaloniki
10085,ma tomo Tetowi
4089,ma tomo Tipa
109,ma tomo Toja
1342,ma tomo Tokijo
3159,ma tomo Tolanto
1343,ma tomo Tonjen
6552,ma tomo Topika
4297,ma tomo Totoli
9158,ma tomo Towano
3158,ma tomo Towanto
1344,ma tomo Tuku
3244,ma tomo Tuliku
3550,ma tomo Tuluku
4116,ma tomo Ulanpata
6388,ma tomo Ulini
1345,ma tomo Usilu
201,ma tomo Uwieu
193,ma tomo Uwijeju
2680,ma tomo Walawala
4384,ma tomo Wan
3759,ma tomo Wankuwa
9982,ma tomo Wape
6547,ma tomo Wapowa
3662,ma tomo Wasa
2207,ma tomo Wasawa
